Date,High,Low,Open,Close,Volume,Adj Close
2009-12-31,112.8000030517578,111.38999938964844,112.7699966430664,111.44000244140624,90637900.0,91.24104309082031
2010-01-04,113.38999938964844,111.51000213623048,112.37000274658205,113.33000183105469,118944600.0,92.78848266601562
2010-01-05,113.68000030517578,112.8499984741211,113.26000213623048,113.62999725341795,111579900.0,93.0340805053711
2010-01-06,113.98999786376952,113.43000030517578,113.5199966430664,113.70999908447266,116074400.0,93.09957885742188
2010-01-07,114.33000183105469,113.18000030517578,113.5,114.19000244140624,131091100.0,93.49262237548828
2010-01-08,114.62000274658205,113.66000366210938,113.88999938964844,114.56999969482422,126402800.0,93.80372619628906
2010-01-11,115.12999725341795,114.23999786376952,115.08000183105469,114.7300033569336,106375700.0,93.9347152709961
2010-01-12,114.20999908447266,113.22000122070312,113.97000122070312,113.66000366210938,163333500.0,93.05866241455078
2010-01-13,114.94000244140624,113.37000274658205,113.9499969482422,114.62000274658205,161822000.0,93.84463500976562
2010-01-14,115.13999938964844,114.41999816894531,114.48999786376952,114.93000030517578,115718800.0,94.0984344482422
2010-01-15,114.83999633789062,113.1999969482422,114.7300033569336,113.63999938964844,212283100.0,93.04227447509766
2010-01-19,115.12999725341795,113.58999633789062,113.62000274658205,115.05999755859376,139172700.0,94.20488739013672
2010-01-20,114.4499969482422,112.9800033569336,114.27999877929688,113.88999938964844,216490200.0,93.24696350097656
2010-01-21,114.2699966430664,111.55999755859376,113.91999816894531,111.6999969482422,344859600.0,91.45389556884766
2010-01-22,111.73999786376952,109.08999633789062,111.1999969482422,109.20999908447266,345942400.0,89.41522216796875
2010-01-25,110.41000366210938,109.41000366210938,110.20999908447266,109.7699966430664,186937500.0,89.87371826171875
2010-01-26,110.47000122070312,109.04000091552734,109.33999633789062,109.30999755859376,211168800.0,89.49710845947266
2010-01-27,110.08000183105469,108.33000183105469,109.16999816894531,109.83000183105469,271863600.0,89.9228515625
2010-01-28,110.25,107.91000366210938,110.19000244140624,108.56999969482422,316104000.0,88.89122772216797
2010-01-29,109.8000030517578,107.22000122070312,109.04000091552734,107.38999938964844,310677600.0,87.92507934570312
2010-02-01,109.06999969482422,107.5,108.1500015258789,109.05999755859376,187865000.0,89.29241180419922
2010-02-02,110.58999633789062,108.87999725341795,109.26000213623048,110.37999725341795,216327900.0,90.37315368652344
2010-02-03,110.4800033569336,109.51000213623048,109.87999725341795,109.83000183105469,172730700.0,89.9228515625
2010-02-04,109.02999877929688,106.41999816894531,108.9800033569336,106.44000244140624,356715700.0,87.1473159790039
2010-02-05,106.87999725341795,104.58000183105469,106.55999755859376,106.66000366210938,493585800.0,87.32742309570312
2010-02-08,107.33000183105469,105.80999755859376,106.73999786376952,105.88999938964844,224166900.0,86.69700622558594
2010-02-09,108.1500015258789,106.2699966430664,107.12999725341795,107.22000122070312,337820500.0,87.78593444824219
2010-02-10,107.5999984741211,106.11000061035156,107.0500030517578,107.01000213623048,240511500.0,87.61398315429688
2010-02-11,108.25,106.25,106.87000274658205,108.12999725341795,223591600.0,88.531005859375
2010-02-12,108.0999984741211,106.51000213623048,106.98999786376952,108.04000091552734,304622100.0,88.45732879638672
2010-02-16,109.8499984741211,107.81999969482422,108.86000061035156,109.73999786376952,159317500.0,89.84915924072266
2010-02-17,110.41000366210938,109.73999786376952,110.2699966430664,110.26000213623048,168845100.0,90.27491760253906
2010-02-18,111.13999938964844,110.04000091552734,110.08000183105469,110.91000366210938,193708600.0,90.80709838867188
2010-02-19,111.56999969482422,110.36000061035156,110.62000274658205,111.13999938964844,222684900.0,90.9954071044922
2010-02-22,111.58000183105469,110.83000183105469,111.5500030517578,111.16000366210938,132346900.0,91.01178741455078
2010-02-23,111.1999969482422,109.5199966430664,110.86000061035156,109.80999755859376,207497000.0,89.90648651123047
2010-02-24,111.0,109.86000061035156,110.13999938964844,110.81999969482422,176350700.0,90.7334213256836
2010-02-25,110.75,108.94000244140624,109.23999786376952,110.66999816894531,259634700.0,90.61058807373048
2010-02-26,111.12000274658205,110.11000061035156,110.7699966430664,110.73999786376952,173589300.0,90.6679229736328
2010-03-01,112.0,111.16999816894531,111.1999969482422,111.88999938964844,147709700.0,91.60945129394531
2010-03-02,112.73999786376952,112.0,112.37000274658205,112.1999969482422,160992400.0,91.8632583618164
2010-03-03,112.97000122070312,112.0199966430664,112.48999786376952,112.3000030517578,150785000.0,91.94514465332031
2010-03-04,112.8000030517578,112.02999877929688,112.4499969482422,112.63999938964844,135770400.0,92.22351837158205
2010-03-05,114.33999633789062,113.0999984741211,113.37000274658205,114.25,176118800.0,93.54171752929688
2010-03-08,114.5199966430664,114.06999969482422,114.26000213623048,114.2699966430664,114631200.0,93.55809020996094
2010-03-09,114.98999786376952,113.87000274658205,113.93000030517578,114.45999908447266,154556700.0,93.71365356445312
2010-03-10,115.27999877929688,114.41000366210938,114.51000213623048,114.97000122070312,186088800.0,94.1312026977539
2010-03-11,115.4800033569336,114.3499984741211,114.6999969482422,115.4499969482422,160791100.0,94.52420806884766
2010-03-12,115.97000122070312,115.13999938964844,115.9499969482422,115.45999908447266,162074800.0,94.53239440917969
2010-03-15,115.56999969482422,114.5999984741211,115.26000213623048,115.48999786376952,146816800.0,94.55696105957031
2010-03-16,116.5199966430664,115.48999786376952,115.80999755859376,116.41000366210938,168673000.0,95.31021881103516
2010-03-17,117.4800033569336,116.41999816894531,116.76000213623048,117.0999984741211,177468100.0,95.8751449584961
2010-03-18,117.2699966430664,116.56999969482422,117.11000061035156,117.04000091552734,196509100.0,95.82601165771484
2010-03-19,117.29000091552734,115.5199966430664,115.97000122070312,115.97000122070312,226641100.0,95.3409423828125
2010-03-22,116.8000030517578,115.23999786376952,115.30999755859376,116.58999633789062,184477800.0,95.85066223144531
2010-03-23,117.51000213623048,116.37999725341795,116.76000213623048,117.41000366210938,182941600.0,96.52481842041016
2010-03-24,117.43000030517578,115.58000183105469,116.97000122070312,116.83999633789062,196072600.0,96.05620574951172
2010-03-25,118.16999816894531,116.51000213623048,117.62999725341795,116.6500015258789,223396300.0,95.89998626708984
2010-03-26,117.41999816894531,116.12000274658205,116.87000274658205,116.58000183105469,205808500.0,95.84246826171876
2010-03-29,117.52999877929688,116.69000244140624,117.16999816894531,117.31999969482422,134513500.0,96.4508285522461
2010-03-30,117.83000183105469,116.91000366210938,117.45999908447266,117.4000015258789,145772500.0,96.5165786743164
2010-03-31,117.5199966430664,116.61000061035156,116.9499969482422,117.0,161078700.0,96.18775177001952
2010-04-01,118.25,117.0999984741211,117.8000030517578,117.8000030517578,161215200.0,96.84542083740234
2010-04-05,118.83999633789062,117.91999816894531,118.25,118.76000213623048,105847600.0,97.63468933105469
2010-04-06,119.25,118.29000091552734,118.41999816894531,119.04000091552734,110384200.0,97.86487579345705
2010-04-07,119.36000061035156,117.80999755859376,118.8000030517578,118.36000061035156,184576300.0,97.30583190917969
2010-04-08,118.97000122070312,117.5999984741211,117.9499969482422,118.7699966430664,158704000.0,97.64288330078124
2010-04-09,119.5999984741211,118.8000030517578,119.0199966430664,119.5500030517578,133006500.0,98.2841567993164
2010-04-12,120.0500030517578,119.55999755859376,119.6999969482422,119.73999786376952,110279000.0,98.44034576416016
2010-04-13,120.04000091552734,119.0,119.62000274658205,119.83000183105469,125043600.0,98.51434326171876
2010-04-14,121.19000244140624,120.08000183105469,120.2699966430664,121.19000244140624,161609000.0,99.63239288330078
2010-04-15,121.56999969482422,120.9499969482422,120.98999786376952,121.29000091552734,144615300.0,99.71463775634766
2010-04-16,121.29000091552734,118.75,120.86000061035156,119.36000061035156,366786700.0,98.12794494628906
2010-04-19,119.93000030517578,118.47000122070312,119.01000213623048,119.80999755859376,217947800.0,98.49790954589844
2010-04-20,120.9800033569336,119.87000274658205,120.55999755859376,120.87999725341795,157708000.0,99.37757110595705
2010-04-21,121.2300033569336,119.98999786376952,120.9499969482422,120.66000366210938,192910100.0,99.19670867919922
2010-04-22,121.16999816894531,119.12000274658205,119.80999755859376,121.0199966430664,115360300.0,99.49266052246094
2010-04-23,121.86000061035156,120.62999725341795,120.94000244140624,121.80999755859376,177335500.0,100.14212036132812
2010-04-26,122.12000274658205,121.2300033569336,121.8499984741211,121.3499984741211,143457300.0,99.76395416259766
2010-04-27,121.33999633789062,118.25,120.6500015258789,118.4800033569336,355853300.0,97.40446472167969
2010-04-28,119.68000030517578,118.2699966430664,119.0500030517578,119.37999725341795,300674100.0,98.14437866210938
2010-04-29,121.11000061035156,120.06999969482422,120.0999984741211,120.86000061035156,193775000.0,99.3611068725586
2010-04-30,121.01000213623048,118.77999877929688,120.87999725341795,118.80999755859376,270000900.0,97.67578887939452
2010-05-03,120.68000030517578,119.1999969482422,119.37999725341795,120.3499984741211,182747900.0,98.94183349609376
2010-05-04,119.02999877929688,116.91999816894531,119.01000213623048,117.5199966430664,360353400.0,96.61524200439452
2010-05-05,117.8000030517578,115.97000122070312,116.55999755859376,116.81999969482422,328973200.0,96.0397720336914
2010-05-06,117.0,105.0,116.26000213623048,112.94000244140624,647356600.0,92.84994506835938
2010-05-07,113.7699966430664,109.41000366210938,112.63999938964844,111.26000213623048,637558800.0,91.46878814697266
2010-05-10,116.6500015258789,114.91000366210938,115.80999755859376,116.16000366210938,396159600.0,95.49717712402344
2010-05-11,117.36000061035156,114.91000366210938,115.06999969482422,115.83000183105469,317849800.0,95.22589111328124
2010-05-12,117.62000274658205,116.08999633789062,116.29000091552734,117.4499969482422,235607100.0,96.55770874023438
2010-05-13,117.68000030517578,115.88999938964844,117.12999725341795,115.98999786376952,234452500.0,95.35741424560548
2010-05-14,115.33000183105469,112.87000274658205,115.12000274658205,113.88999938964844,345601400.0,93.63096618652344
2010-05-17,114.5199966430664,111.7699966430664,114.1999969482422,113.9499969482422,325739800.0,93.68028259277344
2010-05-18,115.22000122070312,112.02999877929688,114.87999725341795,112.4000015258789,360556800.0,92.406005859375
2010-05-19,112.7699966430664,110.36000061035156,111.7699966430664,111.76000213623048,394742700.0,91.8798828125
2010-05-20,109.88999938964844,107.47000122070312,109.37999725341795,107.54000091552734,530418300.0,88.4105224609375
2010-05-21,109.37999725341795,105.36000061035156,105.91000366210938,109.11000061035156,500909400.0,89.70122528076172
2010-05-24,109.38999938964844,107.61000061035156,108.5199966430664,107.70999908447266,269823000.0,88.55026245117188
2010-05-25,107.87000274658205,104.37999725341795,105.11000061035156,107.81999969482422,396505200.0,88.64069366455078
2010-05-26,109.47000122070312,106.8499984741211,108.4800033569336,107.16999816894531,349719300.0,88.10631561279297
2010-05-27,110.8000030517578,108.77999877929688,109.19000244140624,110.76000213623048,300870500.0,91.05773162841795
2010-05-28,110.72000122070312,108.8499984741211,110.63999938964844,109.37000274658205,297933500.0,89.91499328613281
2010-06-01,109.9499969482422,107.37000274658205,108.3499984741211,107.52999877929688,277909400.0,88.40230560302734
2010-06-02,110.33999633789062,107.51000213623048,108.08000183105469,110.33000183105469,240243700.0,90.70423889160156
2010-06-03,111.05999755859376,109.58000183105469,110.6500015258789,110.70999908447266,226618300.0,91.0166244506836
2010-06-04,109.33000183105469,106.45999908447266,108.61000061035156,106.81999969482422,398475600.0,87.8185806274414
2010-06-07,107.61000061035156,105.41000366210938,107.1999969482422,105.48999786376952,264609100.0,86.72515106201172
2010-06-08,106.83000183105469,104.6500015258789,105.56999969482422,106.62000274658205,357774300.0,87.65416717529297
2010-06-09,108.27999877929688,105.5999984741211,107.23999786376952,106.0500030517578,268023300.0,87.18557739257812
2010-06-10,109.27999877929688,106.04000091552734,107.86000061035156,109.1500015258789,317890600.0,89.73414611816406
2010-06-11,109.75,108.12000274658205,108.19000244140624,109.68000030517578,214128200.0,90.16981506347656
2010-06-14,111.12000274658205,109.4000015258789,110.5199966430664,109.51000213623048,207196100.0,90.03006744384766
2010-06-15,112.0999984741211,110.08999633789062,110.27999877929688,112.0,238268700.0,92.07714080810548
2010-06-16,112.41999816894531,111.1999969482422,111.41999816894531,111.95999908447266,216374000.0,92.0442886352539
2010-06-17,112.33000183105469,111.0500030517578,112.27999877929688,112.13999938964844,263185800.0,92.1922607421875
2010-06-18,112.12999725341795,111.37000274658205,111.83000183105469,111.7300033569336,174006600.0,92.29220581054688
2010-06-21,113.1999969482422,110.79000091552734,113.12000274658205,111.41000366210938,213140700.0,92.0278778076172
2010-06-22,111.9000015258789,109.41000366210938,111.41000366210938,109.56999969482422,239355400.0,90.50796508789062
2010-06-23,110.02999877929688,108.4800033569336,109.63999938964844,109.2300033569336,254639900.0,90.22711181640624
2010-06-24,108.83000183105469,107.13999938964844,108.69000244140624,107.41999816894531,268523600.0,88.73204040527344
2010-06-25,108.41999816894531,106.7699966430664,107.73999786376952,107.87000274658205,238726500.0,89.10374450683594
2010-06-28,108.31999969482422,107.13999938964844,108.02999877929688,107.52999877929688,169218600.0,88.8228988647461
2010-06-29,107.51000213623048,103.5500030517578,106.0199966430664,104.20999908447266,373649500.0,86.08045959472656
2010-06-30,104.87999725341795,102.87999725341795,103.91999816894531,103.22000122070312,284101700.0,85.26270294189453
2010-07-01,103.48999786376952,101.12999725341795,103.1500015258789,102.76000213623048,382924800.0,84.88272857666016
2010-07-02,103.41999816894531,101.62000274658205,103.11000061035156,102.1999969482422,233385200.0,84.42013549804688
2010-07-06,104.37000274658205,101.87999725341795,103.63999938964844,102.87000274658205,256935300.0,84.97359466552734
2010-07-07,106.23999786376952,103.0199966430664,103.12999725341795,106.11000061035156,253769400.0,87.64995574951172
2010-07-08,107.27999877929688,105.91000366210938,107.0,107.16000366210938,210842100.0,88.51725769042969
2010-07-09,107.97000122070312,106.93000030517578,107.12999725341795,107.95999908447266,144999900.0,89.1780776977539
2010-07-12,108.23999786376952,107.1500015258789,107.5999984741211,108.02999877929688,131283600.0,89.23591613769531
2010-07-13,110.08999633789062,108.93000030517578,109.1500015258789,109.66000366210938,213025900.0,90.58232879638672
2010-07-14,110.08000183105469,108.86000061035156,109.30999755859376,109.6500015258789,184426800.0,90.57406616210938
2010-07-15,110.05999755859376,108.16999816894531,109.61000061035156,109.68000030517578,232337900.0,90.59882354736328
2010-07-16,109.20999908447266,106.4499969482422,109.08999633789062,106.66000366210938,282693400.0,88.10423278808594
2010-07-19,107.62999725341795,106.22000122070312,107.0500030517578,107.29000091552734,186709000.0,88.62464141845703
2010-07-20,108.55999755859376,105.81999969482422,105.87000274658205,108.4800033569336,258162400.0,89.60762023925781
2010-07-21,109.06999969482422,106.62999725341795,109.04000091552734,107.06999969482422,264527000.0,88.44290161132812
2010-07-22,109.94000244140624,108.33000183105469,108.33999633789062,109.45999908447266,274781300.0,90.41712188720705
2010-07-23,110.56999969482422,108.93000030517578,109.23999786376952,110.41000366210938,222020800.0,91.20185089111328
